idTweet;text;rotulado;categoriaRotulo;Latitude;Longitude
3.810132534e+17;Atrizes da globo não conhecem o roubo nas licitações do metrô,conhecem o povo por literatura;True;Sem relação;-23.5268789;-46.6622295
3.802833014e+17;Alckimin impede cpi do roubo nas licitações do metrô com ajuda do psb de eduardo campos seu deputado marcos neves vota com o psdb faz tempo;True;Sem relação;-23.5231797;-46.736398
3.786207947e+17;Fica vacilando que roubo você pra mim!;True;Sem relação;-23.4752689;-46.667951
3.77763661e+17;Roubo a cena e não me canso!;True;Sem relação;-23.6542216;-46.7045975
3.776333004e+17;Quem é denise rocha na fila do pão?  #nojo #record #bispomacedocapeta #roubo;True;Sem relação;-23.4718445;-46.7126326
3.752663491e+17;"""e se todo roubo... fosse de beijo!"" hahahahahaha um fofo";True;Sem relação;-23.71962853;-46.70457031
3.750848765e+17;Afff, que roubo thiaguinho ganhar do luan ! nunca isso! --' #premiomultishow;True;Sem relação;-23.51747091;-46.52861826
3.72496772e+17;E se todo roubo, fosse um beijo?;True;Sem relação;-23.61250479;-46.59394406
3.724967142e+17;É um absurdo como existe gente cruel e inescrupulosa, pqp! a gente paga seguro contra roubo de casa, carro... faz o que com o globo ocular??;True;Sem relação;-23.4993447;-46.636759
3.713184085e+17;Drive da oração ?????? que lixo é esse? #indignado #roubo #igrejaladra #palhacada @ drive thru da oração http://t.co/f2k1k8x8dw;True;Sem relação;-23.59426;-46.6365713
3.706712725e+17;Eu roubo o seu primeiro beijo, peço o segundo, te cobro o terceiro e te convenço a ir para o quarto, beijo. rs;True;Sem relação;-23.52016663;-46.50827019
4.457563794e+17;@_laislapa oi laís, foi o de depois do roubo colocar a vítima no porta mala do carro?;True;Sem relação;-23.5485652;-46.69285953
4.442030707e+17;"""@martorelli: então o nome do mascote da copa é fuleco, certo?  vejam isso: http://t.co/ihydfyr6jl"" tá explicado. o roubo do dinheiro e copa";True;Sem relação;-23.6118336;-46.6083512
4.416800354e+17;@joaobolsoni com o dinheiro dele e não do roubo que os petralhas fazem . pobres que viraram milionários no poder. guerra era honrado!;True;Sem relação;-23.561177;-46.6697208
4.409466522e+17;Caralho se a mocidade ganhar é roubo mano;True;Sem relação;-23.48599652;-46.74203859
4.404795967e+17;@tovaga @marisascruz @denisbrax socialismo é uma mentira utópica pra justificar roubo de verdade, porcos!!!;True;Sem relação;-23.5931052;-46.68504362
4.399566065e+17;"""especialistas em roubo de coração""";True;Sem relação;-23.50879789;-46.65622451
4.39892727e+17;A pessoa fala de peito cheio que quer independência, mas reclama quando eu roubo o milhonario dele. vai entender;True;Sem relação;-23.5206256;-46.4730175
4.387956056e+17;Eu roubo o seu primeiro beijo, peço o segundo, te cobro o terceiro e te convenço a ir para o quarto, beijo.;True;Sem relação;-23.63748031;-46.63547856
4.383587386e+17;E se todo roubo fosse de beijo?;True;Sem relação;-23.5554734;-46.613298
4.361926591e+17;“@uolnoticias:dilma diz q exército pode agir contra manifestações anti-copa http://t.co/orsi4lx50k” enquanto isso...aumento de roubo, etc;True;Sem relação;-23.50233648;-46.71648254
4.329706778e+17;Chama a polícia que o menino que ta de bone e tem um sorriso encantador roubo meu coração  wes te amo gatãoo http://t.co/ea2yunwokn;True;Sem relação;-23.5595147;-46.3950727
4.309085507e+17;Me instiga p tu ver se eu nao roubo a cena;True;Sem relação;-23.56338109;-46.53248307
4.285904755e+17;@lbbraz superfaturado mas funciona..nas outras  linhas o roubo é maior e não funciona. #metroecptmprivatizados é a solução;True;Sem relação;-23.5674627;-46.6495733
4.283623223e+17;"Olha só chirolli ligada na tela ""a teia""
#mineserie #bacana #lucianochirolli #atores #atrizes #roubo… http://t.co/nfpvegnbgj";True;Sem relação;-23.533981;-46.6518634
4.265299981e+17;@helengambary não era fácil ver mesmo. na verdade o mp é que pirou de imputar latrocínio pois é óbvio que não era.a questão é:teve um roubo;True;Sem relação;-23.54999896;-46.69189168
4.260223723e+17;"Mas se o destino nos separar
eu cruzo os céus , roubo as estrelas,
só pra te encontrar .....";True;Sem relação;-23.61574042;-46.65919066
4.24740816e+17;50cent sempre roubo a cena pra mim!!! ce é loko, eh um hip hop 'ostentaçao' mas, ce é loko!!!!!;True;Sem relação;-23.4721863;-46.7230434
4.238962541e+17;@cwerdam colocarei meu tim beta no ipad só pra ficar dependendo direto do iphone ou wifi. e em caso de roubo.;True;Sem relação;-23.51914249;-46.52015336
4.232894527e+17;Fica vacilando que eu roubo você pra mim...;True;Sem relação;-23.4823755;-46.6895084
4.225053164e+17;@jorgeribeirose @sharethis  realmente, quem tem renda per capita de 70 reais agora eh classe media, estimulou o roubo.;True;Sem relação;-23.5156601;-46.6880637
4.211439481e+17;@wftl0vatics é ridículo ficarem falando que foi roubo, eu votei muito tanto pela demi tanto pela 1d. e não foi roubado coisa nenhuma;True;Sem relação;-23.50979795;-46.45640217
4.130871486e+17;Roubo #jogandoemcasa;True;Sem relação;-23.59570384;-46.51341624
4.122090028e+17;A preta roubo a cena ontem haha @brunabaronereal;True;Sem relação;-23.6456798;-46.6103808
4.113054916e+17;Roubo ate no the voice... stjd do caraio;True;Sem relação;-23.61768096;-46.59618036
4.10221515e+17;Quanto roubo na prefeitura de bananal, pqp!!!  #cqc;True;Sem relação;-23.5969103;-46.748299
4.064588908e+17;Me instiga pra tu ver se eu nao roubo a cena! @ wow lovely http://t.co/5ow8na6pnq;True;Sem relação;-23.64040917;-46.6481984
4.061982026e+17;Fica vacilando que eu roubo você pra mim (8;True;Sem relação;-23.59780557;-46.60260185
4.042323735e+17;"Livre do roubo brasil! ""@estadao: playstation 4 já está à venda na rua santa ifigênia, em sp. preço: r$ 2,5 mil http://t.co/umoczqbgfv""";True;Sem relação;-23.47653;-46.6401319
4.039961062e+17;To pensando seriamente em dar uma roubadinha e apresentar meu atestado e cumprir pena na mansão q comprarei com a grana do roubo. #vergonha;True;Sem relação;-23.61731394;-46.67613999
4.035029101e+17;Fica vacilando  que eu roubo você pra mim k :p;True;Sem relação;-23.6809406;-46.6560012
4.018222504e+17;Fica vacilando que eu roubo vc p mimm;True;Sem relação;-23.4798855;-46.5996495
3.995379582e+17;@cesarcielo como você pode torcer para o jeitinho brasileiro dar certo? torcer para superfaturamento? para o roubo? #vergonha #idolo???;True;Sem relação;-23.53026825;-46.70467601
3.992597114e+17;Ano passado foi um roubo o miss universo a brasileira e venezuela eram mik vezes melhor #missuniverse2013;True;Sem relação;-23.5732326;-46.5651439
3.951163071e+17;Fico chocado com o roubo descarado do estacionamento #uniãopark / #anhambi! a diária custa r$20 mas por causa da #fenatran passa para r$30;True;Sem relação;-23.51694569;-46.6387517
3.950018447e+17;@tresportes @calilcomc se o futebol e toda essa robalheira pq vc continua comentando     futebol  pq vc nao tenis ali nao tem roubo;True;Sem relação;-23.6110341;-46.6979603
3.943920255e+17;"""não sou herói, mas quando eu chego eu sei que eu roubo a cena""";True;Sem relação;-23.6249093;-46.6606264
3.924065689e+17;Legal, acabo de escapar d um roubo de celular. moleque passou por mim de bicicleta no maior gás, quase levou meu braço;True;Roubo;-23.54856141;-46.64278967
3.920608227e+17;Nossa que roubo a tim meu ta cobrando 0, 75 centavos por internet e sms ladrona to usando o wi-fi desliguei o 3g pra não cobrar;True;Sem relação;-23.5854674;-46.3934142
3.908171318e+17;Manda o presidente da sony pegar o ps4 e enfiar no cú r$4000 é um roubo;True;Sem relação;-23.58866913;-46.67412166
3.898868928e+17;Iptu- roubo oficial da prefeitura sampa, comerciantes fechando, comerciarios perdendo emprego. governo haddad,  votem em poste e aguentem.;True;Sem relação;-23.6099308;-46.7351373
3.886835656e+17;Nossa o ingresso do sho do sj foi mais barato qe o do nu'est, qe roubo u.u;True;Sem relação;-23.5758883;-46.5500939
3.8661244e+17;Mas que o roubo de hoje, o mais intrigante é tomar 3 gols do abc. reflitam.;True;Sem relação;-23.6307303;-46.4513889
3.862169373e+17;Roubar a cena é pros fracos, eu roubo logo o filme inteiro!;True;Sem relação;-23.5088383;-46.4910617
3.837844487e+17;Me instiga pra tu ver se eu não roubo a cena.. 😊🙈 @ sweetland 🍭 http://t.co/t1pktodyu2;True;Sem relação;-23.57304031;-46.654685
3.810557029e+17;“@e_band: carros são furtados durante show do cantor john mayer, na região do anhembi, em são paulo http://t.co/hznq44vju9” #saudadedojockey;True;Sem relação;-23.57778088;-46.70179879
3.799092195e+17;Tinha que ter apanhado de relho tb “@g1: americano denuncia roubo de celular usando o mesmo aparelho e vai preso”;True;Sem relação;-23.54180437;-46.65169298
3.784987982e+17;Roubo a cena e não me canso rsrs;True;Sem relação;-23.6481541;-46.7036438
3.784823011e+17;Aquele momento que meu marido vai trabalhar e eu roubo o travesseiro dele porque é mais top que o meu... kkkkkkkkkkkkk... #bomdia;True;Sem relação;-23.6780155;-46.6659177
3.769173389e+17;Minha irma é uma vaca roubo meu carregado puta;True;Sem relação;-23.6857076;-46.7555688
3.757847162e+17;"@jornal_cultura  pra quem tem filhos esse é um roubo. o governo esta faltando com o dever de "" dar a oportunidade do indivíduo viver "".";True;Sem relação;-23.61469019;-46.6051669
3.75066548e+17;Fica vacilando que eu roubo você pra mim!!👌💏💙 @ 😍❤ http://t.co/hhgha76vsn;True;Sem relação;-23.53883333;-46.57633333
3.73205381e+17;E se toda prova fosse de amor e todo roubo fosse de bj ?;True;Sem relação;-23.6180185;-46.7498606
3.721569745e+17;Se eu te ver na rua, esconda esse teu sorriso, por que se não eu te ataco e te roubo pra mim.;True;Sem relação;-23.5501814;-46.6391828
3.720133037e+17;Fica vacilando que eu roubo você pra mim 😘;True;Sem relação;-23.6780275;-46.6413784
3.705670887e+17;Se o corinthians tivesse feito um gol daquela forma, seria roubo, estelionato...tudo!;True;Sem relação;-23.57192503;-46.74045598
3.692159798e+17;@etironi corinthias um abisudo um roubo....;True;Sem relação;-23.6655838;-46.7366079
3.668586694e+17;Pegar o dinheiro que sua mãe deu pro lanche e usar pra comprar roar no itunes é roubo pesquisar;True;Sem relação;-23.5159952;-46.542878
3.652869827e+17;Que roubo esse juiz de port x flam.  expulsar por um lance desses???;True;Sem relação;-23.48180907;-46.5668217
3.64750202e+17;Fica vacilando que eu roubo você pra mim (8);True;Sem relação;-23.6602712;-46.7674282
3.644552602e+17;@jornaloglobo @ancelmocom ótimo. pode começar apoiando a cpi da megacorrupção do metrô de sp por serra e alckmin. roubo de 425 milhões;True;Sem relação;-23.6113244;-46.6751205
3.638872952e+17;@josemonteiro_ que putaria o que, 1h20 na fila, lugar lotado de zika pra fazer roubo, filas quilométricas e ar condicionado desligado;True;Sem relação;-23.49519334;-46.75048846
3.634723298e+17;Sim eu roubo ... uva na feira;True;Sem relação;-23.50768012;-46.51489926
3.628748697e+17;Vou pra escola bjbj lá eu roubo o wi-fi;True;Sem relação;-23.4707479;-46.69944666
3.585118036e+17;Tim filha duma puta roubo 6 reais de crédito que eu tinha, esse lixo;True;Sem relação;-23.6375654;-46.6354893
3.692008711e+17;Meu deus, que roubo!!! é, fica difícil competir com o poder que eles tem. tem q abrir a caixa preta do futebol brasileiro!;True;Sem relação;-23.5679266;-46.666132
3.685194325e+17;Não roubo beijos,por motivos de: beijos transmitem cárie,hepatite. só quero ver a reação de quem ganha um bj roubado de um mendigo.;True;Sem relação;-23.47176649;-46.70415016
3.656382299e+17;Fica vacilando que eu roubo você pra mim! 😜😍;True;Sem relação;-23.52020412;-46.50825248
3.654925336e+17;@ajoobe anuncia um roubo de carro importado, empresas grandes e veja quantas viaturas civis e militares chegam. seguradoras pagam policiais;True;Sem relação;-23.490276;-46.730647
3.654901072e+17;Cartel do psdb? é roubo meus amores, para de babar no serra #cbn;True;Sem relação;-23.5459638;-46.4433612
3.634926748e+17;Fica vacilando que eu roubo você pra mimm. *-*;True;Sem relação;-23.4853955;-46.5859698
3.571885202e+17;Rt @erikreporter: maiquel falcão explica pancadaria em posto, acusa agressores de roubo e se diz vítima de racismo http://t.co/93al25b2kq;True;Sem relação;-23.614464;-46.6383835
3.54437016e+17;Se eu já roubo a cena, imagina com ele do meu lado;True;Sem relação;-23.47083776;-46.6066681
3.532448525e+17;"#familiafurto&amp;roubo!!!!
welker voltou!!!! @ nm engenharia http://t.co/j25ncxt4pq";True;Sem relação;-23.56757354;-46.70434475
3.530029298e+17;Vai brincando assim fica vacilando que eu roubo você pra mim..;True;Sem relação;-23.5592385;-46.5686399
3.519448461e+17;@yandregouveia o caraia roubo a cena aquele dia kkkkk;True;Sem relação;-23.485367;-46.700344
3.517982946e+17;"“eu roubo o seu primeiro beijo, peço o segundo, te cobro o terceiro e te convenço a ir para o quarto, beijo."" frederico ❤";True;Sem relação;-23.64945663;-46.76858404
3.508132841e+17;@deadfireflies fia aí em piracicaba tb tem roubo viu, mas aí é cidade de boy por isso vc acha aqui favela;True;Sem relação;-23.6767331;-46.6290937
3.503661953e+17;Mais um roubo da nossa prefeitura (at @controlar - inspeção veicular) http://t.co/a0uivyxykm;True;Sem relação;-23.5109973;-46.67120125
3.481128499e+17;Filha da puta a laura vlh,  ela roubo meu boné --' e se ela falar que nao ta com ela, ela vai ter que pagar um novinho e original;True;Sem relação;-23.5662165;-46.5931807
3.44481711e+17;Vim aqui pagar o roubo dessa merda desses sistema brasileiro de correios! -.-' (@ correios) http://t.co/seklp9llwu;True;Sem relação;-23.4938693;-46.57496861
3.427885821e+17;É roubo pagar r$3,20 na passagem mas pagar 3 mil em um iphone, 500 conto em ingresso de show nao é roubo né? larga a mão de serem idiotas;True;Sem relação;-23.67542147;-46.78984328
3.42697286e+17;"@timtimportimtim 
eh uma boa o adianto,
mais eh um roubo o valor cobrado apos as 24hrs";True;Sem relação;-23.5609722;-46.6397379
3.416761852e+17;"Maslow curte muse &gt; roubo o ipod do meu amg pra ouvir muse &gt; baixo no celular &gt; vicio &gt; culpa do maslow";True;Sem relação;-23.6065812;-46.6169255
3.416667277e+17;"Fica vacilando que eu roubo você pra mim ;p";True;Sem relação;-23.5441043;-46.4656059
3.359808976e+17;Palco arouche está bem cheio e uma base da polícia está disponível para atender o público. principal queixa é roubo #vejaspnavirada;True;Sem relação;-23.54066831;-46.64518948
3.351282357e+17;Fica vacilando que eu roubo você pra mim.. ✌;True;Sem relação;-23.5538436;-46.547626
3.350610066e+17;Não vi nenhum filho ou filha da puta reclamar no jogo da portuguesa ! alguém ai lembra do roubo pra vocês ? não neh vtnc;True;Sem relação;-23.5892251;-46.6926882
3.349948224e+17;Corinthianos reclamando de roubo ... ironia eles reclamarem logo de roubo !! #vemdebocagalinhada;True;Sem relação;-23.6891221;-46.6610046
3.34867688e+17;@cariocadelegado pque é a maior! e empurrou o time como sempre! mas o roubo venceu! aqui tem escola!;True;Sem relação;-23.55385781;-46.75593606
3.348393599e+17;"""@newcorinthians: penalti claro, comecou o roubo""";True;Sem relação;-23.6490637;-46.6096676
3.339832286e+17;"""ó robou a cena kk"" - ""amigo quem rouba cena é figurante eu roubo logo o filme inteiro!""";True;Sem relação;-23.6676083;-46.6484239
3.315307507e+17;@guiluciano_ certeza caraio!! ate com essa cara eu roubo a cena caraio lkkkk;True;Sem relação;-23.49563652;-46.66534292
3.296692894e+17;Ja começou o roubo da arbitragem pro barcelona? ta de brincadeira...;True;Sem relação;-23.57685228;-46.64360253
3.224814608e+17;Fica vacilando que eu roubo você pra mim.. @ condominio brasil http://t.co/i09jkuj6u5;True;Sem relação;-23.54726752;-46.56473352
3.220989783e+17;"Que absurdo!!! "" @veja: roubo e vandalismo fecham museu do louvre http://t.co/x27uwgs8pt """;True;Sem relação;-23.5885159;-46.5010237
3.207180441e+17;@thasewaybrick meu n paga mais de 20 reais para colocar uma película no iphone , se pagar mais é roubo! eu paguei 10 na película e 5 pra por;True;Sem relação;-23.664943;-46.69198883
3.189170519e+17;"@juuufpires nunca roubo ""minhas comida"" no intervalo - 1 d abril";True;Sem relação;-23.61737789;-46.73966431
3.188629321e+17;Fica vacilando q eu roubo você p mim rs;True;Sem relação;-23.4909385;-46.6671137
3.176950148e+17;Fica vacilando que eu roubo vc pra mim.. !;True;Sem relação;-23.5484714;-46.5958476
3.151707416e+17;@mircmirc eu acho q vale! o meu é só contra roubo, aí eles me dão 75% do valor;True;Sem relação;-23.54632843;-46.68598278
3.105681358e+17;Fica vacilando que eu roubo você para mim..;True;Sem relação;-23.6550424;-46.6951218
3.099466246e+17;Ontem eu e o victor f roubamos o toddynho da jack e ela ficou puta da vida kkl cpa hoje roubo o toddynho dela de novo lol;True;Sem relação;-23.53203308;-46.47391795
3.079706589e+17;Nunca vi um #bbb13 tão cheio de erros! muita manipulação! fui contra volta de veteranos! agora esse roubo com a kamilla! #foramarcello;True;Sem relação;-23.6225171;-46.6039419
3.061479256e+17;Vai brincando assim.. fica vacilando que eu roubo você pra mim! hahahaha;True;Sem relação;-23.4908981;-46.6670557
3.03608604e+17;Deveria existir bebedouros  nas ruas de sp. pagar 2pratas numa garafinh a de agua é um roubo.;True;Sem relação;-23.652577;-46.7107634
3.035570495e+17;Frutale 3,50 aqui em sp na praia paga 2,00 que roubo;True;Sem relação;-23.645288;-46.6427351
3.01402657e+17;Não é mais roubo, é despreparo mesmo, tão errando pra todas escolas, não é só pras t.o. como antigamente. #apuraçãosp;True;Sem relação;-23.58811068;-46.75099823
2.974816035e+17;Tiago leifert com muitas revelações: roubo de pautas na globo o motivou a abolir qualquer tipo de… http://t.co/yoy8mf4r;True;Sem relação;-23.51605228;-46.63674852
3.551653465e+17;Gosto do atletico e vo torce por eles pq meu time foi eliminado por roubo;True;Sem relação;-23.6474106;-46.6095499
3.522926173e+17;"""quiridinha enquanto vc rouba a cena eu roubo o filme inteiro"" kkkkkkkkkkmkkkmmkkkkkkkkkkk plmdds -.-";True;Sem relação;-23.486835;-46.6855057
3.519047281e+17;@rafa_nagata kkkkkkkkkkkk não obrigada , porque se eu comer  primeiro eu roubo seu namorado , pra que querer o resto ??;True;Sem relação;-23.49656994;-46.44266018
3.51851907e+17;Fica vacilando que eu roubo voce pra mim :3 . . .;True;Sem relação;-23.4719251;-46.692165
3.514560644e+17;Fica vacilando que eu roubo você pra mim.. 🎶🎧;True;Sem relação;-23.54841122;-46.55890871
3.473912684e+17;Nao acho nada demais uma parada ou outra ser quebrada... mostra nossa raiva. acho errado o que aconteceu ontem... roubo.;True;Sem relação;-23.5851035;-46.53620465
3.442833961e+17;Investiga pra tu ver bebeu não roubo a cena.. http://t.co/58ytlhy9ys;True;Sem relação;-23.4815249;-46.7489392
3.429729068e+17;""" vai novinha .. falei novinha faz assim isso cmg ñ.fik vacilando qe roubo vc pra mim(8' kkk meu qe mina engraçada #curtimeubomdia #robanada";True;Sem relação;-23.507258;-46.6939675
3.41250829e+17;O governo pega do salário da minha mãe todo mês 1500 reais que roubo;True;Sem relação;-23.482669;-46.7045506
3.39920216e+17;@theedreams ja tomo suas pilulas pelegarinas q vc roubo do chapolin colorado? hahhahhaha;True;Sem relação;-23.4489162;-46.6120356
3.393681202e+17;"@poxashawty filha da puta n tem
problema eu roubo, vou conversar c ele sim mt safadeza";True;Sem relação;-23.58797359;-46.48773082
3.388088078e+17;Vao investigar o roubo que o amarilla fez no corinthians;True;Sem relação;-23.6390286;-46.6083434
3.361751086e+17;O ladrão que foi vítima de roubo http://t.co/zfzp1uhzoe;True;Sem relação;-23.5489433;-46.6388182
3.360017949e+17;Polícia reforça segurança próximo ao palco são joão. muitas ocorrências de roubo e tumultos. evite a região. #vejaspnavirada;True;Sem relação;-23.54013945;-46.64437509
3.35214175e+17;Logico qe roubo.. filho da puta é argentino .. certeza.. depois foi chupa o piru do riquelme u.u;True;Sem relação;-23.5073405;-46.5010942
3.348636749e+17;Vai roubo a mãe juiz filho da puta;True;Sem relação;-23.5349856;-46.681559
3.348626383e+17;Sem maldade que roubo da porra esse jogo mano!;True;Sem relação;-23.67470845;-46.73507682
3.332402343e+17;"Sente a vibe , chefe da minha mãe açusando ela de roubo . vai ver eu nem bati uma resenha ""amigável"" cm essa mulher";True;Sem relação;-23.4738531;-46.75195665
3.326030851e+17;Fica vacilando que eu roubo você pra mim .. 😘;True;Sem relação;-23.56495868;-46.55632648
3.318605592e+17;Fica vacilando que eu roubo você pra mim .. rsrs :p;True;Sem relação;-23.52995938;-46.50085812
3.300504938e+17;@victorenger muita mesmo, mas foi assalto ? porque no etapa, quase lá ne, ta tendo maior onda de roubo de celular.;True;Sem relação;-23.58009993;-46.62430371
3.2471378e+17;Um puta roubo desse e o cara fica embacando p sair.;True;Sem relação;-23.49822815;-46.7500045
3.225300816e+17;"@estadao #deshonesto #roubo #irresponsavel
você escolhe...";True;Sem relação;-23.55857105;-46.6777551
3.212807792e+17;Nossa o guerrero roubo o gol do romarinho tadinho kkkkkk;True;Sem relação;-23.5046317;-46.4363227
3.209403515e+17;"""@gusttavo_lessa: nessa tarde as vitimas vao dar depoimento do roubo da mao, globo a gente se liga em vc  #devolveamaopati"" kkkkkkkkkkkkkkkk";True;Sem relação;-23.510705;-46.6572837
3.207534375e+17;Autografado. ainda roubo essa porra do comedians! jerry seinfeld @ comedians comedy club http://t.co/xdnyp331ir;True;Sem relação;-23.55443777;-46.65616751
3.207473954e+17;Fica vacilando que eu roubo você pra mim🎶;True;Sem relação;-23.4745164;-46.74419873
3.191152035e+17;@afcarou @raafsgomes @ilikeboobs_ claro que nao, dps eu roubo vc pra mim p te fazer feliz (frase de mina mal comida.) kkkkk;True;Sem relação;-23.4977896;-46.7498157
3.167393953e+17;"Mais se o destino nos separar, eu cruzo o céu, roubo as estrelas, só pra te encontrar ... (8' vou sentir saudades sua idiota ;s @delayedd";True;Sem relação;-23.6001061;-46.5975889
3.147880877e+17;Fica vacilando que eu roubo vc p mim;True;Sem relação;-23.4802806;-46.7460835
3.131357429e+17;Roubo as fotos mesmo ! @ gatolândia http://t.co/iopsyffr3j;True;Sem relação;-23.53182161;-46.65605072
3.06592442e+17;@teenagersdelena também vei eu estava que nem a maroca quando o yuri saiu agora o eli porra caralho mó roubo esse bbb de merda;True;Sem relação;-23.53771276;-46.64418725
3.0657654e+17;"A melhor da noite foi o ""roubo"" do guarda chuva da thais kkk";True;Sem relação;-23.4893011;-46.6552255
3.04424435e+17;Filme : roubo nas alturas . @inayeoliveira lembra desse? u.u haha @ lia's house http://t.co/e7zk5bbvnz;True;Sem relação;-23.6805576;-46.7411919
2.987578909e+17;@sheppita expele seu coração que eu roubo ele pra mim;True;Sem relação;-23.5524585;-46.6578389
5.495781115e+17;@marinaclaudino_ vsffff!!! ai eu tava loco mais consciente, cuzona me bateu, me roubo e fez eu andar na chuva;True;Sem relação;-23.50223269;-46.70043635
5.502213122e+17;Qm roubo meu sono por favor devolve;True;Sem relação;-23.5403387;-46.5291389
5.493454674e+17;I'm at cinemark for os caras de pau em o misterioso roubo do anel in são paulo, sp https://t.co/umhecpppvo;True;Sem relação;-23.59348642;-46.5863657
5.489239877e+17;"""@nizel1nizel: @delsonbpv @motta1302mentalidade petralha: eu roubo mas antes outros já roubaram. como se fosse justificativa pra quadrilha!""";True;Sem relação;-23.5799335;-46.5259348
5.482116866e+17;I'm at cinemark for os caras de pau em o misterioso roubo do anel in são paulo, sp https://t.co/tjp67zl273;True;Sem relação;-23.62168155;-46.69983387
5.470890577e+17;Sonhei com um bar nazista que tinha sinuca e que era um roubo do krl pra jogar;True;Sem relação;-23.4849185;-46.6060911
5.464750681e+17;@breidesonia o que podemos esperar de ptralhas? roubo e impostos!  o brasil só anda pra trás com pt;True;Sem relação;-23.6279786;-46.6488892
5.443860611e+17;Eu só espero que não venha mais ninguém ai eu tenho você só pra mim roubo o teu sono quero o teu tudo se mais alguém vier não vou notar;True;Sem relação;-23.534711;-46.6371621
5.429959887e+17;@miguelmartello @adalchic 1 real ou 1 milhão é roubo do mesmo jeito. a corrupção está em todos partidos. defender qualquer um é compactuar;True;Sem relação;-23.48537867;-46.51205603
5.428720839e+17;@claudiacaroll to decepcionada votei tanto pra mim foi roubo sim!;True;Sem relação;-23.5409447;-46.4803785
5.428680326e+17;"Manoooo como assim callcenter deu certo dessa vez
q roubo
#afazenda";True;Sem relação;-23.5149382;-46.5895422
5.413482536e+17;Não fumo(em casa), não cheiro, nao roubo, nao bato neles;True;Sem relação;-23.54560987;-46.52620509
5.405990051e+17;E em 90 roubo a banco era coisa de ladrão, hj é golpe no seguro ta ligado moro jão;True;Sem relação;-23.54021609;-46.53736316
5.379374607e+17;Gente esses valores da ever after é hm roubo;True;Sem relação;-23.4479431;-46.7356517
5.377642131e+17;"“@aleluiacosta: o petrolão foi o caso de corrupção com maior ""roubo"" em volume de dinheiro do mundo http://t.co/mjrncbnaxd” cadeia neles!";True;Sem relação;-23.57299484;-46.65172937
5.365798208e+17;Http://t.co/5damdxy6dq o manual do pt eu roubo eu posso roubar eu vou roubar;True;Sem relação;-23.6564844;-46.6128142
5.361651305e+17;Que prova mais é necessária para tirar dilma e processar lula? uma declaração de roubo, com firmas reconhecidas por autenticidade?;True;Sem relação;-23.58149115;-46.69092776
5.351996224e+17;O roubo do metrô de sp é tão grande quanto o da petrobras. quantas reportagens gigantes dessas o #jn fez a respeito?;True;Sem relação;-23.48920115;-46.5037663
5.348751405e+17;"""@_jualencars: olha que roubo a babi vai sair gente nao tem nada da lyra la http://t.co/ijju9z9b24""";True;Sem relação;-23.5798392;-46.7905654
5.340277504e+17;Melhor roubo de dragão ever!!! #iemsanjose #iem #leagueoflegends #pngxitz;True;Sem relação;-23.5013375;-46.653429
5.326004179e+17;Tem aluno novo na parada e se roubar meu lugar eu roubo sua irma ta me ouvindo filha da puta;True;Sem relação;-23.512985;-46.7042835
5.325171708e+17;O povo brasileiro espera que não seja aprovada nova lei ldo q permite  não ter meta da dívida pública!! roubo explícito do governo,chega!;True;Sem relação;-23.56278106;-46.6665194
5.325117547e+17;Vtn 👌!@estadao: rs: preso vai à delegacia para registrar roubo de celular por colegas de cela http://t.co/1s9bxreqg4 http://t.co/popzdkjwhv;True;Sem relação;-23.605379;-46.4798871
5.324658421e+17;"""@estadao: rs: preso vai à delegacia para registrar roubo de celular por colegas de cela http://t.co/d8mkpyzptm http://t.co/wzcsvwu4qo"" kkk";True;Sem relação;-23.6384191;-46.7441623
5.323522576e+17;"""@estadao: rs: preso vai à delegacia para registrar roubo de celular por colegas de cela http://t.co/2elrvsty4c http://t.co/wyndkrivtj""claro";True;Sem relação;-23.574724;-46.6196969
5.323459448e+17;"Pô roubar o celular do ""parça"", é mancada. preso vai à delegacia no rs para registrar roubo de celular - mobile http://t.co/3cgpdk1bm2";True;Sem relação;-23.5079742;-46.4152304
5.321182402e+17;@vanmesquita roubo o celular, sei;True;Sem relação;-23.54482594;-46.66267733
5.319387347e+17;Aumenta 13% o número de roubo de carros em sp. animador...#paisdemerda;True;Sem relação;-23.4919433;-46.6546931
5.318271846e+17;@dallascoaster se foi roubo mesmo prove qual dos 4 prêmios de ontem foi roubo querida! se ganhamos foi roubo se perdemos é bandinha who +;True;Sem relação;-23.6131193;-46.5023225
5.316021418e+17;@laurenbrisando: mais de 1 milhão na nossa frente,não tem como todos os fandoms estão nos ajudando,isso é um roubo grande #votefifthharmony;True;Sem relação;-23.5841888;-46.4106453
5.315923739e+17;@harmonyzei: parem de falar que é roubo e votem!!!! pelo amor de deus. #votefifthharmony;True;Sem relação;-23.4891106;-46.7036314
5.289827053e+17;Que roubo 6 conto a copia da chave #adrielgravacomala @adrpollo;True;Sem relação;-23.6450864;-46.6427082
5.289114295e+17;"Esse pourra roubo o tempo dos meninos 
#pollonodomingolegal";True;Sem relação;-23.63567;-46.609342
5.28759491e+17;E aquele roubo bem louco na #baladasky3d @rede_gospel;True;Sem relação;-23.5723685;-46.606677
